Roll no,exam score
EXA029697,71
EXA029698,68
EXA029699,62
EXA029700,69
EXA029701,62
EXA029702,67
EXA029703,80
EXA029704,69
EXA029705,60
EXA029706,73
EXA029707,83
EXA029708,73
EXA029709,71
EXA029710,54
EXA029711,62
EXA029712,75
EXA029713,71
EXA029714,67
EXA029715,76
EXA029716,73
EXA029717,67
EXA029718,69
EXA029719,80
EXA029720,77
EXA029721,83
EXA029722,55
EXA029723,61
EXA029724,53
EXA029725,73
EXA029726,67
EXA029727,50
EXA029728,62
EXA029729,77
EXA029730,70
EXA029731,62
EXA029732,61
EXA029733,58
EXA029734,59
EXA029735,57
EXA029736,87
EXA029737,61
EXA029738,62
EXA029739,67
EXA029740,77
EXA029741,69
EXA029742,81
EXA029743,83
EXA029744,59
EXA029745,73
EXA029746,88
EXA029747,77
EXA029748,58
EXA029749,70
EXA029750,81
EXA029751,70
EXA029752,66
EXA029753,77
EXA029754,66
EXA029755,73
EXA029756,44
EXA029757,78
EXA029758,62
EXA029759,67
EXA029760,85
EXA029761,62
EXA029762,61
EXA029763,80
EXA029764,81
EXA029765,73
EXA029766,81
EXA029767,64
EXA029768,70
EXA029769,83
EXA029770,47
EXA029771,61
EXA029772,59
EXA029773,66
EXA029774,68
EXA029775,73
EXA029776,77
EXA029777,67
EXA029778,38
EXA029779,77
EXA029780,64
EXA029781,62
EXA029782,68
EXA029783,74
EXA029784,70
EXA029785,55
EXA029786,66
EXA029787,77
EXA029788,72
EXA029789,48
EXA029790,73
EXA029791,54
EXA029792,71
EXA029793,77
EXA029794,70
EXA029795,67
EXA029796,81
EXA029797,68
EXA029798,74
EXA029799,69
EXA029800,70
EXA029801,70
EXA029802,83
EXA029803,75
EXA029804,71
EXA029805,66
EXA029806,62
EXA029807,81
EXA029808,77
EXA029809,77
EXA029810,68
EXA029811,71
EXA029812,80
EXA029813,74
EXA029814,80
EXA029815,60
EXA029816,81
EXA029817,64
EXA029818,71
EXA029819,75
EXA029820,75
EXA029821,59
EXA029822,69
EXA029823,52
EXA029824,71
EXA029825,67
EXA029826,77
EXA029827,63
EXA029828,63
EXA029829,44
EXA029830,60
EXA029831,82
EXA029832,70
EXA029833,74
EXA029834,66
EXA029835,73
EXA029836,57
EXA029837,70
EXA029838,71
EXA029839,68
EXA029840,69
EXA029841,69
EXA029842,54
EXA029843,75
EXA029844,77
EXA029845,72
EXA029846,73
EXA029847,62
EXA029848,57
EXA029849,67
EXA029850,61
EXA029851,38
EXA029852,52
EXA029853,83
EXA029854,50
EXA029855,71
EXA029856,60
EXA029857,67
EXA029858,60
EXA029859,53
EXA029860,85
EXA029861,60
EXA029862,80
EXA029863,73
EXA029864,73
EXA029865,62
EXA029866,71
EXA029867,63
EXA029868,73
EXA029869,62
EXA029870,70
EXA029871,73
EXA029872,67
EXA029873,80
EXA029874,73
EXA029875,65
EXA029876,54
EXA029877,70
EXA029878,60
EXA029879,61
EXA029880,60
EXA029881,80
EXA029882,64
EXA029883,69
EXA029884,73
EXA029885,60
EXA029886,73
EXA029887,70
EXA029888,65
EXA029889,70
EXA029890,73
EXA029891,77
EXA029892,70
EXA029893,55
EXA029894,50
EXA029895,65
EXA029896,58
EXA029897,69
EXA029898,62
EXA029899,70
EXA029900,80
EXA029901,66
EXA029902,74
EXA029903,61
EXA029904,70
EXA029905,58
EXA029906,81
EXA029907,61
EXA029908,71
EXA029909,62
EXA029910,67
EXA029911,72
EXA029912,62
EXA029913,69
EXA029914,59
EXA029915,71
EXA029916,71
EXA029917,81
EXA029918,70
EXA029919,76
EXA029920,77
EXA029921,67
EXA029922,73
EXA029923,80
EXA029924,70
EXA029925,64
EXA029926,69
EXA029927,60
EXA029928,80
EXA029929,61
EXA029930,81
EXA029931,71
EXA029932,71
EXA029933,80
EXA029934,73
EXA029935,77
EXA029936,68
EXA029937,62
EXA029938,60
EXA029939,73
EXA029940,83
EXA029941,77
EXA029942,62
EXA029943,88
EXA029944,72
EXA029945,73
EXA029946,75
EXA029947,75
EXA029948,67
EXA029949,72
EXA029950,73
EXA029951,74
EXA029952,71
EXA029953,59
EXA029954,70
EXA029955,55
EXA029956,70
EXA029957,62
EXA029958,73
EXA029959,64
EXA029960,81
EXA029961,70
EXA029962,55
EXA029963,83
EXA029964,70
EXA029965,77
EXA029966,49
EXA029967,58
EXA029968,70
EXA029969,69
EXA029970,67
EXA029971,62
EXA029972,80
EXA029973,69
EXA029974,80
EXA029975,75
EXA029976,62
EXA029977,68
EXA029978,77
EXA029979,75
EXA029980,58
EXA029981,79
EXA029982,68
EXA029983,67
EXA029984,73
EXA029985,69
EXA029986,63
EXA029987,76
EXA029988,70
EXA029989,77
EXA029990,71
EXA029991,88
EXA029992,67
EXA029993,70
EXA029994,62
EXA029995,50
EXA029996,70
EXA029997,54
EXA029998,70
EXA029999,67
EXA030000,81
EXA030001,44
EXA030002,61
EXA030003,59
EXA030004,69
EXA030005,66
EXA030006,67
EXA030007,50
EXA030008,59
EXA030009,87
EXA030010,72
EXA030011,69
EXA030012,56
EXA030013,60
EXA030014,64
EXA030015,87
EXA030016,67
EXA030017,62
EXA030018,73
EXA030019,73
EXA030020,67
EXA030021,66
EXA030022,64
EXA030023,60
EXA030024,63
EXA030025,64
EXA030026,87
EXA030027,81
EXA030028,70
EXA030029,69
EXA030030,70
EXA030031,73
EXA030032,62
EXA030033,67
EXA030034,61
EXA030035,66
EXA030036,68
EXA030037,81
EXA030038,53
EXA030039,74
EXA030040,71
EXA030041,66
EXA030042,52
EXA030043,67
EXA030044,69
EXA030045,68
EXA030046,68
EXA030047,68
EXA030048,70
EXA030049,73
EXA030050,70
EXA030051,77
EXA030052,73
EXA030053,53
EXA030054,71
EXA030055,50
EXA030056,68
EXA030057,73
EXA030058,70
EXA030059,62
EXA030060,53
EXA030061,85
EXA030062,67
EXA030063,64
EXA030064,69
EXA030065,72
EXA030066,82
EXA030067,55
EXA030068,81
EXA030069,52
EXA030070,67
EXA030071,65
EXA030072,75
EXA030073,59
EXA030074,49
EXA030075,77
EXA030076,88
EXA030077,77
EXA030078,70
EXA030079,83
EXA030080,64
EXA030081,49
EXA030082,73
EXA030083,68
EXA030084,70
EXA030085,69
EXA030086,68
EXA030087,62
EXA030088,54
EXA030089,62
EXA030090,80
EXA030091,62
EXA030092,87
EXA030093,70
EXA030094,67
EXA030095,70
EXA030096,57
EXA030097,87
EXA030098,77
EXA030099,72
EXA030100,62
EXA030101,67
EXA030102,69
EXA030103,62
EXA030104,69
EXA030105,69
EXA030106,67
EXA030107,67
EXA030108,62
EXA030109,71
EXA030110,69
EXA030111,62
EXA030112,66
EXA030113,67
EXA030114,72
EXA030115,67
EXA030116,74
EXA030117,52
EXA030118,70
EXA030119,54
EXA030120,77
EXA030121,55
EXA030122,38
EXA030123,64
EXA030124,64
EXA030125,82
EXA030126,80
EXA030127,70
EXA030128,71
EXA030129,73
EXA030130,77
EXA030131,62
EXA030132,77
EXA030133,52
EXA030134,81
EXA030135,59
EXA030136,73
EXA030137,68
EXA030138,70
EXA030139,80
EXA030140,52
EXA030141,73
EXA030142,61
EXA030143,63
EXA030144,60
EXA030145,71
EXA030146,67
EXA030147,53
EXA030148,68
EXA030149,80
EXA030150,54
EXA030151,58
EXA030152,66
EXA030153,65
EXA030154,69
EXA030155,53
EXA030156,55
EXA030157,67
EXA030158,73
EXA030159,59
EXA030160,77
EXA030161,81
EXA030162,58
EXA030163,58
EXA030164,66
EXA030165,67
EXA030166,62
EXA030167,80
EXA030168,61
EXA030169,62
EXA030170,60
EXA030171,72
EXA030172,38
EXA030173,62
EXA030174,71
EXA030175,70
EXA030176,60
EXA030177,62
EXA030178,49
EXA030179,70
EXA030180,59
EXA030181,53
EXA030182,81
EXA030183,73
EXA030184,67
EXA030185,61
EXA030186,83
EXA030187,62
EXA030188,70
EXA030189,72
EXA030190,49
EXA030191,73
EXA030192,58
EXA030193,69
EXA030194,70
EXA030195,80
EXA030196,65
EXA030197,70
EXA030198,73
EXA030199,70
EXA030200,68
EXA030201,64
EXA030202,60
EXA030203,68
EXA030204,88
EXA030205,69
EXA030206,71
EXA030207,59
EXA030208,69
EXA030209,81
EXA030210,64
EXA030211,63
EXA030212,60
EXA030213,64
EXA030214,81
EXA030215,62
EXA030216,52
EXA030217,76
EXA030218,60
EXA030219,52
EXA030220,77
EXA030221,73
EXA030222,53
EXA030223,73
EXA030224,73
EXA030225,81
EXA030226,61
EXA030227,57
EXA030228,62
EXA030229,62
EXA030230,73
EXA030231,78
EXA030232,58
EXA030233,67
EXA030234,70
EXA030235,69
EXA030236,53
EXA030237,72
EXA030238,77
EXA030239,67
EXA030240,69
EXA030241,74
EXA030242,74
EXA030243,60
EXA030244,64
EXA030245,60
EXA030246,67
EXA030247,73
EXA030248,62
EXA030249,77
EXA030250,73
EXA030251,62
EXA030252,69
EXA030253,77
EXA030254,70
EXA030255,67
EXA030256,73
EXA030257,72
EXA030258,62
EXA030259,59
EXA030260,64
EXA030261,68
EXA030262,72
EXA030263,87
EXA030264,64
EXA030265,68
EXA030266,70
EXA030267,87
EXA030268,72
EXA030269,52
EXA030270,62
EXA030271,59
EXA030272,79
EXA030273,81
EXA030274,70
EXA030275,69
EXA030276,70
EXA030277,80
EXA030278,62
EXA030279,48
EXA030280,62
EXA030281,66
EXA030282,67
EXA030283,75
EXA030284,73
EXA030285,71
EXA030286,68
EXA030287,53
EXA030288,71
EXA030289,77
EXA030290,81
EXA030291,69
EXA030292,73
EXA030293,81
EXA030294,70
EXA030295,62
EXA030296,60
EXA030297,57
EXA030298,71
EXA030299,62
EXA030300,44
EXA030301,66
EXA030302,94
EXA030303,71
EXA030304,77
EXA030305,80
EXA030306,80
EXA030307,70
EXA030308,74
EXA030309,64
EXA030310,77
EXA030311,67
EXA030312,49
EXA030313,54
EXA030314,66
EXA030315,63
EXA030316,80
EXA030317,67
EXA030318,81
EXA030319,75
EXA030320,69
EXA030321,69
EXA030322,81
EXA030323,69
EXA030324,68
EXA030325,63
EXA030326,77
EXA030327,74
EXA030328,54
EXA030329,75
EXA030330,59
EXA030331,62
EXA030332,77
EXA030333,81
EXA030334,69
EXA030335,69
EXA030336,52
EXA030337,81
EXA030338,60
EXA030339,52
EXA030340,64
EXA030341,62
EXA030342,60
EXA030343,67
EXA030344,77
EXA030345,70
EXA030346,63
EXA030347,81
EXA030348,72
EXA030349,64
EXA030350,83
EXA030351,68
EXA030352,70
EXA030353,71
EXA030354,58
EXA030355,55
EXA030356,52
EXA030357,62
EXA030358,78
EXA030359,64
EXA030360,75
EXA030361,66
EXA030362,60
EXA030363,81
EXA030364,62
EXA030365,59
EXA030366,75
EXA030367,68
EXA030368,60
EXA030369,63
EXA030370,80
EXA030371,63
EXA030372,70
EXA030373,64
EXA030374,73
EXA030375,62
EXA030376,70
EXA030377,69
EXA030378,69
EXA030379,73
EXA030380,70
EXA030381,79
EXA030382,77
EXA030383,73
EXA030384,70
EXA030385,61
EXA030386,54
EXA030387,64
EXA030388,60
EXA030389,61
EXA030390,80
EXA030391,67
EXA030392,80
EXA030393,77
EXA030394,75
EXA030395,65
EXA030396,77
EXA030397,73
EXA030398,59
EXA030399,60
EXA030400,52
EXA030401,73
EXA030402,63
EXA030403,70
EXA030404,47
EXA030405,60
EXA030406,60
EXA030407,58
EXA030408,73
EXA030409,71
EXA030410,68
EXA030411,73
EXA030412,67
EXA030413,70
EXA030414,66
EXA030415,60
EXA030416,67
EXA030417,72
EXA030418,72
EXA030419,71
EXA030420,67
EXA030421,73
EXA030422,70
EXA030423,66
EXA030424,57
EXA030425,67
EXA030426,80
EXA030427,63
EXA030428,68
EXA030429,67
EXA030430,73
EXA030431,80
EXA030432,61
EXA030433,62
EXA030434,69
EXA030435,64
EXA030436,63
EXA030437,66
EXA030438,77
EXA030439,77
EXA030440,63
EXA030441,70
EXA030442,71
EXA030443,73
EXA030444,63
EXA030445,64
EXA030446,69
EXA030447,53
EXA030448,68
EXA030449,64
EXA030450,62
EXA030451,64
EXA030452,64
EXA030453,67
EXA030454,63
EXA030455,47
EXA030456,61
EXA030457,71
EXA030458,72
EXA030459,69
EXA030460,82
EXA030461,67
EXA030462,75
EXA030463,59
EXA030464,65
EXA030465,75
EXA030466,60
EXA030467,67
EXA030468,76
EXA030469,59
EXA030470,67
EXA030471,62
EXA030472,62
EXA030473,71
EXA030474,70
EXA030475,54
EXA030476,72
EXA030477,64
EXA030478,63
EXA030479,71
EXA030480,60
EXA030481,69
EXA030482,71
EXA030483,75
EXA030484,60
EXA030485,60
EXA030486,67
EXA030487,60
EXA030488,73
EXA030489,77
EXA030490,61
EXA030491,69
EXA030492,71
EXA030493,70
EXA030494,66
EXA030495,69
EXA030496,68
EXA030497,55
EXA030498,61
EXA030499,73
EXA030500,66
EXA030501,67
EXA030502,62
EXA030503,77
EXA030504,70
EXA030505,61
EXA030506,64
EXA030507,70
EXA030508,81
EXA030509,62
EXA030510,44
EXA030511,55
EXA030512,73
EXA030513,62
EXA030514,74
EXA030515,73
EXA030516,70
EXA030517,71
EXA030518,64
EXA030519,68
EXA030520,81
EXA030521,77
EXA030522,83
EXA030523,81
EXA030524,52
EXA030525,71
EXA030526,49
EXA030527,82
EXA030528,59
EXA030529,62
EXA030530,87
EXA030531,75
EXA030532,62
EXA030533,81
EXA030534,70
EXA030535,66
EXA030536,50
EXA030537,87
EXA030538,70
EXA030539,77
EXA030540,62
EXA030541,70
EXA030542,83
EXA030543,59
EXA030544,64
EXA030545,80
EXA030546,70
EXA030547,79
EXA030548,80
EXA030549,49
EXA030550,62
EXA030551,80
EXA030552,60
EXA030553,71
EXA030554,71
EXA030555,66
EXA030556,71
EXA030557,77
EXA030558,80
EXA030559,68
EXA030560,44
EXA030561,71
EXA030562,87
EXA030563,67
EXA030564,83
EXA030565,70
EXA030566,59
EXA030567,67
EXA030568,70
EXA030569,70
EXA030570,75
EXA030571,67
EXA030572,62
EXA030573,73
EXA030574,77
EXA030575,60
EXA030576,80
EXA030577,66
EXA030578,83
EXA030579,77
EXA030580,69
EXA030581,59
EXA030582,70
EXA030583,80
EXA030584,70
EXA030585,67
EXA030586,80
EXA030587,58
EXA030588,69
EXA030589,77
EXA030590,62
EXA030591,67
EXA030592,68
EXA030593,70
EXA030594,82
EXA030595,77
EXA030596,68
EXA030597,70
EXA030598,68
EXA030599,73
EXA030600,70
EXA030601,73
EXA030602,53
EXA030603,71
EXA030604,75
EXA030605,54
EXA030606,54
EXA030607,80
EXA030608,73
EXA030609,67
EXA030610,59
EXA030611,60
EXA030612,47
EXA030613,74
EXA030614,64
EXA030615,73
EXA030616,72
EXA030617,63
EXA030618,62
EXA030619,65
EXA030620,54
EXA030621,73
EXA030622,83
EXA030623,74
EXA030624,73
EXA030625,63
EXA030626,74
EXA030627,70
EXA030628,67
EXA030629,66
EXA030630,64
EXA030631,73
EXA030632,81
EXA030633,69
EXA030634,62
EXA030635,81
EXA030636,70
EXA030637,58
EXA030638,65
EXA030639,73
EXA030640,52
EXA030641,80
EXA030642,73
EXA030643,62
EXA030644,69
EXA030645,64
EXA030646,68
EXA030647,51
EXA030648,69
EXA030649,81
EXA030650,67
EXA030651,77
EXA030652,54
EXA030653,75
EXA030654,69
EXA030655,69
EXA030656,66
EXA030657,62
EXA030658,77
EXA030659,83
EXA030660,80
EXA030661,73
EXA030662,81
EXA030663,69
EXA030664,71
EXA030665,70
EXA030666,75
EXA030667,60
EXA030668,70
EXA030669,62
EXA030670,55
EXA030671,61
EXA030672,62
EXA030673,62
EXA030674,73
EXA030675,70
EXA030676,83
EXA030677,69
EXA030678,67
EXA030679,68
EXA030680,87
EXA030681,50
EXA030682,69
EXA030683,73
EXA030684,70
EXA030685,83
EXA030686,69
EXA030687,58
EXA030688,50
EXA030689,68
EXA030690,59
EXA030691,60
EXA030692,69
EXA030693,72
EXA030694,75
EXA030695,83
EXA030696,75
EXA030697,94
EXA030698,59
EXA030699,68
EXA030700,67
EXA030701,49
EXA030702,62
EXA030703,59
EXA030704,64
EXA030705,44
EXA030706,76
EXA030707,83
EXA030708,70
EXA030709,76
EXA030710,56
EXA030711,54
EXA030712,67
EXA030713,85
EXA030714,74
EXA030715,77
EXA030716,70
EXA030717,70
EXA030718,71
EXA030719,75
EXA030720,57
EXA030721,71
EXA030722,77
EXA030723,75
EXA030724,67
EXA030725,70
EXA030726,80
EXA030727,60
EXA030728,72
EXA030729,71
EXA030730,59
EXA030731,73
EXA030732,47
EXA030733,73
EXA030734,70
EXA030735,77
EXA030736,87
EXA030737,66
EXA030738,49
EXA030739,64
EXA030740,77
EXA030741,69
EXA030742,81
EXA030743,60
EXA030744,73
EXA030745,67
EXA030746,69
EXA030747,55
EXA030748,58
EXA030749,70
EXA030750,81
EXA030751,69
EXA030752,66
EXA030753,77
EXA030754,66
EXA030755,73
EXA030756,44
EXA030757,78
EXA030758,62
EXA030759,67
EXA030760,62
EXA030761,62
EXA030762,70
EXA030763,73
EXA030764,65
EXA030765,73
EXA030766,70
EXA030767,73
EXA030768,69
EXA030769,83
EXA030770,63
EXA030771,61
EXA030772,83
EXA030773,66
EXA030774,68
EXA030775,73
EXA030776,66
EXA030777,67
EXA030778,67
EXA030779,80
EXA030780,64
EXA030781,62
EXA030782,64
EXA030783,52
EXA030784,70
EXA030785,81
EXA030786,66
EXA030787,80
EXA030788,72
EXA030789,71
EXA030790,73
EXA030791,50
EXA030792,71
EXA030793,77
EXA030794,70
EXA030795,67
EXA030796,81
EXA030797,68
EXA030798,70
EXA030799,70
EXA030800,70
EXA030801,80
EXA030802,83
EXA030803,75
EXA030804,71
EXA030805,66
EXA030806,61
EXA030807,81
EXA030808,77
EXA030809,77
EXA030810,68
EXA030811,71
EXA030812,66
EXA030813,74
EXA030814,80
EXA030815,60
EXA030816,63
EXA030817,73
EXA030818,55
EXA030819,71
EXA030820,71
EXA030821,68
EXA030822,73
EXA030823,69
EXA030824,71
EXA030825,67
EXA030826,77
EXA030827,53
EXA030828,55
EXA030829,72
EXA030830,60
EXA030831,62
EXA030832,52
EXA030833,50
EXA030834,47
EXA030835,73
EXA030836,63
EXA030837,70
EXA030838,71
EXA030839,68
EXA030840,69
EXA030841,69
EXA030842,54
EXA030843,75
EXA030844,77
EXA030845,94
EXA030846,71
EXA030847,80
EXA030848,52
EXA030849,82
EXA030850,61
EXA030851,38
EXA030852,70
EXA030853,75
EXA030854,50
EXA030855,55
EXA030856,60
EXA030857,67
EXA030858,59
EXA030859,56
EXA030860,80
EXA030861,52
EXA030862,71
EXA030863,70
EXA030864,52
EXA030865,71
EXA030866,71
EXA030867,77
EXA030868,73
EXA030869,63
EXA030870,70
EXA030871,55
EXA030872,75
EXA030873,80
EXA030874,73
EXA030875,83
EXA030876,54
EXA030877,77
EXA030878,83
EXA030879,61
EXA030880,77
EXA030881,80
EXA030882,64
EXA030883,69
EXA030884,73
EXA030885,68
EXA030886,73
EXA030887,80
EXA030888,65
EXA030889,70
EXA030890,64
EXA030891,77
EXA030892,80
EXA030893,71
EXA030894,73
EXA030895,62
EXA030896,82
EXA030897,69
EXA030898,80
EXA030899,67
EXA030900,80
EXA030901,47
EXA030902,74
EXA030903,74
EXA030904,70
EXA030905,50
EXA030906,81
EXA030907,59
EXA030908,71
EXA030909,69
EXA030910,67
EXA030911,72
EXA030912,62
EXA030913,59
EXA030914,80
EXA030915,85
EXA030916,71
EXA030917,81
EXA030918,70
EXA030919,83
EXA030920,72
EXA030921,62
EXA030922,81
EXA030923,68
EXA030924,70
EXA030925,55
EXA030926,85
EXA030927,67
EXA030928,71
EXA030929,61
EXA030930,53
EXA030931,71
EXA030932,71
EXA030933,71
EXA030934,62
EXA030935,69
EXA030936,80
EXA030937,62
EXA030938,38
EXA030939,73
EXA030940,62
EXA030941,77
EXA030942,65
EXA030943,73
EXA030944,70
EXA030945,71
EXA030946,73
EXA030947,77
EXA030948,67
EXA030949,72
EXA030950,80
EXA030951,52
EXA030952,71
EXA030953,80
EXA030954,69
EXA030955,55
EXA030956,70
EXA030957,64
EXA030958,67
EXA030959,70
EXA030960,83
EXA030961,72
EXA030962,51
EXA030963,58
EXA030964,70
EXA030965,68
EXA030966,80
EXA030967,78
EXA030968,70
EXA030969,68
EXA030970,72
EXA030971,65
EXA030972,62
EXA030973,67
EXA030974,59
EXA030975,75
EXA030976,54
EXA030977,68
EXA030978,77
EXA030979,59
EXA030980,69
EXA030981,65
EXA030982,49
EXA030983,72
EXA030984,72
EXA030985,87
EXA030986,59
EXA030987,76
EXA030988,70
EXA030989,60
EXA030990,71
EXA030991,69
EXA030992,67
EXA030993,74
EXA030994,62
EXA030995,67
EXA030996,60
EXA030997,59
EXA030998,60
EXA030999,67
EXA031000,63
EXA031001,81
EXA031002,71
EXA031003,62
EXA031004,68
EXA031005,75
EXA031006,67
EXA031007,67
EXA031008,66
EXA031009,88
EXA031010,59
EXA031011,72
EXA031012,70
EXA031013,77
EXA031014,64
EXA031015,83
EXA031016,67
EXA031017,59
EXA031018,73
EXA031019,73
EXA031020,54
EXA031021,62
EXA031022,62
EXA031023,70
EXA031024,81
EXA031025,70
EXA031026,87
EXA031027,73
EXA031028,61
EXA031029,59
EXA031030,70
EXA031031,62
EXA031032,72
EXA031033,77
EXA031034,69
EXA031035,81
EXA031036,60
EXA031037,88
EXA031038,67
EXA031039,69
EXA031040,69
EXA031041,69
EXA031042,77
EXA031043,53
EXA031044,65
EXA031045,59
EXA031046,77
EXA031047,66
EXA031048,73
EXA031049,44
EXA031050,69
EXA031051,82
EXA031052,67
EXA031053,62
EXA031054,62
EXA031055,61
EXA031056,54
EXA031057,70
EXA031058,73
EXA031059,70
EXA031060,64
EXA031061,83
EXA031062,62
EXA031063,63
EXA031064,61
EXA031065,63
EXA031066,66
EXA031067,80
EXA031068,73
EXA031069,70
EXA031070,67
EXA031071,67
EXA031072,66
EXA031073,64
EXA031074,81
EXA031075,59
EXA031076,73
EXA031077,73
EXA031078,73
EXA031079,63
EXA031080,70
EXA031081,72
EXA031082,85
EXA031083,55
EXA031084,54
EXA031085,71
EXA031086,77
EXA031087,50
EXA031088,50
EXA031089,65
EXA031090,66
EXA031091,60
EXA031092,69
EXA031093,70
EXA031094,70
EXA031095,81
EXA031096,62
EXA031097,71
EXA031098,66
EXA031099,49
EXA031100,81
EXA031101,62
EXA031102,77
EXA031103,77
EXA031104,74
EXA031105,70
EXA031106,69
EXA031107,70
EXA031108,81
EXA031109,59
EXA031110,73
EXA031111,71
EXA031112,75
EXA031113,63
EXA031114,59
EXA031115,58
EXA031116,74
EXA031117,71
EXA031118,72
EXA031119,71
EXA031120,53
EXA031121,71
EXA031122,73
EXA031123,60
EXA031124,67
EXA031125,70
EXA031126,70
EXA031127,54
EXA031128,73
EXA031129,57
EXA031130,70
EXA031131,61
EXA031132,68
EXA031133,69
EXA031134,69
EXA031135,75
EXA031136,54
EXA031137,77
EXA031138,59
EXA031139,64
EXA031140,65
EXA031141,70
EXA031142,69
EXA031143,61
EXA031144,58
EXA031145,75
EXA031146,58
EXA031147,74
EXA031148,55
EXA031149,71
EXA031150,62
EXA031151,68
EXA031152,53
EXA031153,62
EXA031154,74
EXA031155,63
EXA031156,70
EXA031157,62
EXA031158,60
EXA031159,49
EXA031160,71
EXA031161,61
EXA031162,81
EXA031163,80
EXA031164,73
EXA031165,78
EXA031166,47
EXA031167,73
EXA031168,58
EXA031169,61
EXA031170,62
EXA031171,62
EXA031172,68
EXA031173,77
EXA031174,73
EXA031175,71
EXA031176,69
EXA031177,62
EXA031178,60
EXA031179,73
EXA031180,72
EXA031181,58
EXA031182,85
EXA031183,64
EXA031184,77
EXA031185,72
EXA031186,55
EXA031187,70
EXA031188,62
EXA031189,67
EXA031190,69
EXA031191,80
EXA031192,70
EXA031193,70
EXA031194,77
EXA031195,52
EXA031196,74
EXA031197,70
EXA031198,72
EXA031199,81
EXA031200,87
EXA031201,71
EXA031202,77
EXA031203,67
EXA031204,64
EXA031205,85
EXA031206,62
EXA031207,63
EXA031208,64
EXA031209,71
EXA031210,55
EXA031211,61
EXA031212,59
EXA031213,80
EXA031214,54
EXA031215,44
EXA031216,68
EXA031217,71
EXA031218,58
EXA031219,77
EXA031220,70
EXA031221,71
EXA031222,61
EXA031223,70
EXA031224,71
EXA031225,55
EXA031226,75
EXA031227,62
EXA031228,54
EXA031229,68
EXA031230,62
EXA031231,70
EXA031232,73
EXA031233,59
EXA031234,77
EXA031235,62
EXA031236,52
EXA031237,72
EXA031238,73
EXA031239,47
EXA031240,81
EXA031241,67
EXA031242,70
EXA031243,73
EXA031244,88
EXA031245,75
EXA031246,80
EXA031247,70
EXA031248,55
EXA031249,66
EXA031250,72
EXA031251,73
EXA031252,83
EXA031253,83
EXA031254,62
EXA031255,73
EXA031256,66
EXA031257,70
EXA031258,60
EXA031259,66
EXA031260,58
EXA031261,70
EXA031262,71
EXA031263,72
EXA031264,58
EXA031265,62
EXA031266,58
EXA031267,81
EXA031268,75
EXA031269,88
EXA031270,68
EXA031271,69
EXA031272,81
EXA031273,69
EXA031274,63
EXA031275,59
EXA031276,67
EXA031277,62
EXA031278,71
EXA031279,71
EXA031280,63
EXA031281,70
EXA031282,48
EXA031283,71
EXA031284,69
EXA031285,50
EXA031286,70
EXA031287,62
EXA031288,67
EXA031289,70
EXA031290,59
EXA031291,60
EXA031292,73
EXA031293,63
EXA031294,81
EXA031295,61
EXA031296,69
EXA031297,87
EXA031298,75
EXA031299,67
EXA031300,67
EXA031301,80
EXA031302,87
EXA031303,82
EXA031304,69
EXA031305,70
EXA031306,66
EXA031307,64
EXA031308,54
EXA031309,54
EXA031310,66
EXA031311,73
EXA031312,75
EXA031313,62
EXA031314,70
EXA031315,64
EXA031316,60
EXA031317,81
EXA031318,70
EXA031319,69
EXA031320,71
EXA031321,70
EXA031322,69
EXA031323,61
EXA031324,62
EXA031325,67
EXA031326,71
EXA031327,67
EXA031328,83
EXA031329,68
EXA031330,62
EXA031331,70
EXA031332,52
EXA031333,71
EXA031334,77
EXA031335,52
EXA031336,50
EXA031337,75
EXA031338,71
EXA031339,77
EXA031340,77
EXA031341,70
EXA031342,62
EXA031343,69
EXA031344,60
EXA031345,73
EXA031346,81
EXA031347,71
EXA031348,58
EXA031349,85
EXA031350,50
EXA031351,72
EXA031352,63
EXA031353,57
EXA031354,71
EXA031355,67
EXA031356,71
EXA031357,54
EXA031358,54
EXA031359,67
EXA031360,71
EXA031361,75
EXA031362,74
EXA031363,72
EXA031364,44
EXA031365,59
EXA031366,80
EXA031367,49
EXA031368,69
EXA031369,55
EXA031370,49
EXA031371,53
EXA031372,83
EXA031373,64
EXA031374,75
EXA031375,65
EXA031376,68
EXA031377,70
EXA031378,74
EXA031379,68
EXA031380,61
EXA031381,50
EXA031382,44
EXA031383,70
EXA031384,62
EXA031385,62
EXA031386,70
EXA031387,69
EXA031388,80
EXA031389,70
EXA031390,88
EXA031391,59
EXA031392,72
EXA031393,81
EXA031394,82
EXA031395,60
EXA031396,63
EXA031397,58
EXA031398,69
EXA031399,67
EXA031400,50
EXA031401,62
EXA031402,71
EXA031403,74
EXA031404,68
EXA031405,80
EXA031406,67
EXA031407,72
EXA031408,67
EXA031409,67
EXA031410,52
